0.63	-0.05
0.01	0.15
0.88	0.85
0.15	0.07
0.96	-0.44
0.04	0.22
0.45	-0.98
0.03	0.13
0.74	-0.12
0.41	0.96
0.83	0.93
0.40	-0.96
0.93	-0.92
0.10	-0.98
0.11	0.24
0.30	-0.98
0.90	0.11
0.05	0.41
0.13	0.12
0.12	0.21
0.16	-0.16
0.72	-0.03
0.08	0.05
0.17	-0.01
0.19	0.12
0.71	-0.92
0.73	0.10
0.98	-0.65
0.06	-0.93
0.10	-0.11
0.77	0.00
0.60	-0.97
0.87	-0.97
0.05	-0.88
0.95	0.89
0.72	0.95
0.96	-0.16
0.66	0.06
0.08	-0.05
0.98	-0.89
0.12	-0.79
0.03	-0.49
0.81	0.92
0.28	-0.02
0.31	0.08
0.98	-0.76
0.97	-0.29
0.91	-0.05
0.15	0.07
0.53	0.96
0.03	-0.16
0.93	0.81
0.01	-0.98
0.10	-0.18
0.81	-0.90
0.99	0.01
0.81	-0.09
0.15	-0.08
0.03	-0.08
0.97	-0.99
0.09	0.79
0.86	0.19
0.05	0.26
0.87	0.90
0.67	0.01
0.63	0.05
0.83	0.11
0.91	-0.76
0.95	0.27
0.97	-0.14
0.96	-0.52
0.13	0.93
0.00	0.77
0.77	-0.88
0.06	0.69
0.15	-0.91
0.02	-0.59
0.79	-0.11
0.03	0.87
0.58	-0.95
0.02	0.32
0.00	0.98
1.00	0.88
0.99	0.52
0.95	-0.68
0.36	0.07
0.38	-0.96
0.17	0.85
0.10	0.87
0.92	0.29
0.82	-0.04
0.15	0.05
0.56	-0.04
0.03	-0.26
0.83	-0.13
0.91	-0.86
0.98	0.73
1.00	0.66
0.35	-0.08
0.12	0.25
0.09	0.24
0.97	0.28
0.08	0.67
0.13	-0.18
0.91	0.99
0.88	0.86
0.77	0.99
0.08	0.87
0.98	0.25
0.85	1.00
0.03	0.46
0.06	0.25
0.06	-0.78
0.91	-0.80
0.14	-0.89
0.09	-0.27
0.04	-0.26
0.05	-0.38
0.60	0.02
0.10	-0.07
0.41	-0.97
0.10	0.93
0.69	-0.92
0.95	0.39
