0.44	-0.03
0.99	0.32
0.05	1.00
0.10	0.85
0.03	-0.92
0.74	-0.96
0.04	0.53
0.79	-0.97
0.96	0.62
0.95	0.63
0.18	-0.12
0.90	0.85
0.90	0.72
0.77	-0.97
0.01	0.86
0.76	0.88
0.06	-0.40
0.90	0.78
0.94	0.06
0.01	0.98
0.09	0.99
0.09	-0.22
0.93	-0.64
0.06	0.11
0.95	0.26
0.73	-0.92
0.08	-0.82
0.91	-0.98
0.98	-0.09
0.01	-0.64
0.01	-0.70
0.61	-0.01
0.12	0.14
0.24	0.08
0.13	0.00
0.99	-0.71
0.92	-0.14
0.30	0.93
0.12	-0.20
0.38	-0.03
0.24	-0.94
0.08	-0.06
0.83	0.08
0.95	-0.84
0.97	0.28
0.06	-0.27
0.07	0.12
0.19	0.96
0.00	-0.83
0.47	0.02
0.23	-0.99
0.42	-0.06
0.33	-0.99
0.17	-0.87
0.52	0.03
0.93	-0.29
0.03	-0.91
0.88	-0.83
0.07	0.37
0.23	0.95
0.89	0.79
0.13	0.79
0.11	-0.74
0.78	0.08
0.19	-0.87
0.09	0.98
0.84	0.87
0.78	0.03
0.96	-0.96
0.10	0.99
0.98	-0.17
0.47	-0.04
0.38	0.01
0.03	-0.35
0.91	-0.15
0.08	-0.86
0.07	-0.70
0.98	-0.69
0.05	-0.02
0.05	0.72
0.83	0.90
0.38	0.02
0.39	0.95
0.38	-0.96
0.29	0.91
0.38	-0.05
1.00	-0.64
0.95	-0.54
0.08	0.74
0.12	-0.02
0.02	0.49
0.14	0.91
0.16	-0.80
0.13	0.89
0.98	0.02
0.96	0.72
0.88	0.91
0.89	0.03
0.88	-1.00
0.75	-0.04
0.10	0.96
0.19	0.88
0.07	0.09
0.63	-0.96
0.74	0.03
0.08	-0.32
0.94	0.81
0.86	-0.07
0.01	0.52
0.12	0.16
0.00	0.15
0.14	0.13
0.90	0.76
0.82	-0.97
0.04	0.68
0.96	0.72
0.99	0.36
0.94	-0.97
0.15	0.82
0.09	0.93
0.82	-0.87
0.26	0.98
0.88	-0.13
0.03	-0.87
0.18	-0.07
0.69	-0.01
0.91	-0.03
0.14	0.17
0.09	0.77
0.03	0.05
0.39	1.00
0.06	-0.18
0.84	-0.01
0.80	-0.11
0.85	0.19
0.62	0.03
0.79	0.91
0.99	-0.20
0.96	0.05
0.88	0.22
0.95	0.83
0.36	0.94
0.97	-0.07
0.19	0.98
0.71	0.95
0.15	0.19
0.15	0.99
0.31	0.06
0.15	-0.89
0.89	0.75
0.55	-0.01
0.00	0.38
0.92	0.03
0.95	0.14
0.94	0.69
0.08	-0.31
0.05	0.08
0.00	-0.12
0.16	-0.20
0.66	0.06
0.29	0.07
0.10	-0.89
0.14	0.10
0.49	0.03
0.95	-0.48
0.66	0.98
0.49	-0.95
0.93	0.88
0.40	-0.03
0.69	0.98
0.86	-0.77
0.77	-0.92
0.96	0.08
0.04	0.78
0.71	0.92
0.95	0.20
0.99	-0.82
0.32	0.92
0.48	-0.02
0.08	0.85
0.52	0.97
0.06	0.07
0.98	-0.61
1.00	0.70
0.40	-0.99
0.19	-0.96
0.78	0.03
0.05	0.54
0.03	-0.82
0.99	-0.59
0.98	0.42
0.57	0.00
0.76	0.10
0.76	0.02
0.06	0.76
0.01	0.79
0.10	-0.92
0.07	-0.27
0.74	-0.02
0.06	0.03
0.67	0.99
0.04	0.88
0.14	-0.03
0.16	0.13
0.55	-0.95
