-0.07	0.22
-0.13	-0.18
-0.02	-0.67
-0.99	-0.71
-0.70	-0.08
-0.68	0.07
-0.88	0.09
-0.97	0.83
-0.05	-0.83
-0.36	0.02
-0.78	0.90
-0.96	-0.93
-0.65	-0.97
-0.99	0.77
-0.61	0.01
-0.86	0.21
-0.37	-0.06
-0.26	0.05
-0.26	-0.98
-0.85	-0.86
-0.76	-0.10
-0.93	0.06
-0.23	-0.90
-0.13	0.16
-0.04	0.52
-0.13	-0.79
-0.10	0.16
-0.05	-0.43
-0.11	0.79
-0.90	0.72
-0.31	-0.97
-0.39	-0.05
-0.54	0.99
-0.79	-0.16
-0.07	0.15
-0.80	0.85
-0.93	0.81
-0.97	-0.08
-0.81	0.06
-0.86	0.99
-0.19	0.09
-0.03	-0.60
-0.13	0.79
-0.31	0.04
-0.60	-0.06
-0.94	0.09
-0.37	0.97
-0.79	-0.93
-0.89	-0.73
-0.49	0.95
0.00	0.75
-0.85	0.94
-0.05	0.43
-0.88	-0.10
-0.68	0.96
-0.05	0.78
-0.06	-0.98
-0.56	0.00
-0.01	0.60
-1.00	0.63
-0.83	-0.97
-0.62	-0.95
-0.01	-0.32
-0.36	-0.98
-0.88	0.99
-0.41	-0.03
-0.21	0.90
-0.06	-0.14
-0.23	-0.14
-0.84	-0.16
-0.14	-0.83
-0.88	-0.90
-0.94	0.80
-0.97	-0.95
-0.37	0.98
-0.93	-0.71
-0.11	0.23
-0.20	0.10
-0.29	0.94
-0.06	-0.02
-0.03	-0.44
-0.27	-0.06
-0.08	0.72
-0.03	0.68
-0.09	-0.03
-0.71	0.08
-0.22	-0.05
-0.68	0.96
-0.90	0.29
-0.63	-0.06
-0.56	0.99
-0.52	0.96
-0.86	0.78
-0.91	0.87
-0.20	-0.07
-0.92	0.24
-0.20	-0.06
-0.06	0.39
-0.06	-0.29
-0.92	0.94
-0.52	-0.04
-0.03	-0.45
-0.81	-0.92
-0.09	-0.12
-0.84	0.18
-0.06	-0.65
-0.68	0.94
-0.53	-0.95
-0.04	-0.08
-0.78	0.05
-0.07	-0.21
-0.66	-0.08
-0.52	0.03
-0.40	0.98
-0.96	0.23
-0.07	-0.18
-0.19	-0.83
-0.53	-0.98
-0.98	0.44
-0.15	0.14
-0.14	-0.07
0.00	-0.39
-0.85	0.03
-0.87	0.00
-0.07	0.11
-0.01	0.15
-0.21	0.01
-0.13	0.96
-0.84	-1.00
-0.95	-0.65
-0.19	-0.09
-0.04	0.53
-0.52	0.98
-0.46	-0.97
-0.90	-0.84
-0.11	0.27
-0.02	-0.80
-0.91	0.27
-0.04	0.02
-0.83	0.07
-0.23	0.10
-1.00	-0.45
-0.72	-0.89
-0.86	-0.03
-1.00	-0.89
-0.19	-0.96
-0.23	-0.93
-0.99	0.92
-0.88	0.06
-0.10	-0.94
-0.12	0.03
-0.06	0.11
-0.02	0.52
-0.76	-0.88
-0.28	-0.94
-0.17	-0.04
-0.85	-0.95
-0.99	-0.24
-0.99	-0.63
-0.95	-0.84
-0.64	0.07
-0.67	0.00
-0.79	-0.03
-0.88	-0.92
-0.93	0.10
-0.94	-0.62
-0.08	0.15
-0.46	-0.03
-0.39	0.03
-0.73	-0.90
-0.43	-0.03
-0.20	-0.14
-0.09	0.04
-0.33	0.07
-0.11	-0.10
-0.96	0.17
-0.02	0.19
-0.37	0.95
-0.97	0.15
-0.98	-0.19
-0.31	-0.03
-0.98	-0.52
-0.96	0.50
-0.11	0.19
-0.24	0.00
-0.36	0.07
-0.96	0.92
-0.73	-0.89
-0.21	0.04
-0.97	-0.33
-0.29	0.91
-0.96	0.86
0.00	-0.13
0.00	0.09
-0.10	0.19
-0.17	-0.89
-0.49	-0.95
-0.01	-0.14
-0.85	0.03
-0.13	-0.87
-0.19	0.03
-0.69	0.92
-0.04	0.88
-0.18	0.00
-0.86	0.79
-0.57	-0.06
-0.32	0.08
0.00	0.34
-0.76	0.01
-0.78	0.91
-0.87	-0.82
-0.76	0.98
-0.06	-0.82
-0.11	-0.16
-0.85	-0.98
-0.05	-0.51
-0.99	-0.57
-0.95	0.91
-0.97	0.22
-0.18	-0.06
-0.76	0.00
-0.79	-0.09
-0.01	-0.67
-0.09	0.15
-0.15	-0.17
-0.98	-0.79
-0.95	0.41
-0.10	-0.03
-0.95	0.73
-0.96	0.83
-0.36	0.94
-0.06	0.79
-0.95	-0.64
-0.57	0.98
-0.09	-0.76
-0.80	0.10
-0.54	-0.01
-0.93	0.17
-0.14	0.21
-0.76	-0.11
-0.94	0.08
-0.04	0.98
-0.32	-0.03
-0.23	0.05
-0.73	-0.03
-0.05	-0.33
-0.94	0.96
-0.86	0.94
-0.98	-0.47
-0.76	0.12
-0.94	0.06
-0.89	-0.95
-0.74	0.04
-0.04	0.98
-0.01	-0.21
-0.81	-0.87
-0.96	-0.32
-0.20	-0.92
-0.98	-0.33
-0.77	-0.92
-0.01	0.61
-0.05	-0.15
-1.00	-0.84
-0.98	-0.17
-0.73	0.00
-0.38	0.04
-0.44	-0.98
-0.20	-0.93
-0.24	-0.99
-0.03	-0.76
-0.23	0.07
-0.94	-0.86
-0.92	0.00
-0.91	0.74
-0.69	-0.09
-0.97	0.27
-0.13	-0.99
0.00	-0.11
-0.88	-0.84
-0.15	-0.79
-0.09	-0.12
-0.76	-0.04
-0.98	0.88
-0.94	0.04
-0.03	-0.89
-0.05	-0.41
-0.03	0.42
-0.91	-0.70
-0.76	-0.98
-0.33	-0.94
-0.97	-0.64
-0.17	-0.98
-0.03	0.00
-0.09	-0.31
-0.04	-0.85
-0.86	-0.02
-0.99	0.92
-0.84	-0.16
-0.14	0.15
-0.97	-0.29
-0.23	-0.12
-0.03	-0.17
-0.39	0.02
-0.45	-0.99
-0.08	-0.31
-0.46	-0.04
-0.02	-0.22
-0.06	1.00
-0.02	-0.38
-0.05	-0.56
-0.33	-0.99
-0.71	0.10
-0.02	0.99
-0.95	0.69
-0.92	-0.73
-0.30	0.94
-0.17	0.01
-0.05	0.05
-0.46	-1.00
-0.86	-0.05
-0.01	-0.10
-0.19	-0.03
-0.03	0.74
-0.75	0.95
-0.78	-0.09
-0.92	0.80
-0.47	-1.00
-0.72	0.04
-0.10	0.28
-0.44	0.05
-0.04	0.24
-0.72	0.92
-0.82	0.00
-0.76	-0.02
-0.04	-0.06
-0.21	-0.92
-0.74	-0.97
-0.02	-0.99
-0.05	0.40
-0.05	-0.86
-0.76	-0.96
-0.96	-0.37
-0.09	-0.81
-0.83	-0.90
-0.84	-0.99
-0.37	0.95
-0.13	0.90
-0.12	0.01
-0.91	-0.69
