-0.62	0.45
0.34	0.36
-0.73	0.77
-0.50	-0.17
0.24	0.51
0.09	-0.35
-0.80	-0.53
-0.77	0.45
0.42	-0.29
0.27	0.53
-0.68	-0.74
-0.68	0.84
-0.55	0.60
-0.79	0.35
-0.59	-0.48
-0.81	-0.58
0.38	-0.64
-0.60	-0.57
-0.53	0.34
0.38	0.83
0.33	0.10
-0.63	0.36
0.14	-0.45
0.19	0.33
0.17	-0.63
0.22	-0.44
0.09	-0.34
0.13	0.59
0.34	0.77
0.43	0.52
-0.82	0.32
-0.70	-0.75
0.35	-0.21
0.33	-0.15
-0.65	-0.48
0.33	-0.72
-0.56	0.82
-0.83	-0.46
-0.65	0.67
0.48	-0.72
0.27	0.41
0.31	-0.46
0.11	0.69
0.22	-0.77
-0.59	0.40
-0.77	-0.60
-0.65	-0.82
0.24	-0.30
0.29	0.78
0.18	-0.60
-0.64	-0.29
-0.77	-0.75
-0.64	0.84
-0.62	-0.37
-0.52	0.45
0.26	0.65
-0.58	-0.33
0.46	0.70
0.12	-0.34
-0.70	0.29
-0.71	0.13
0.22	-0.76
-0.65	-0.77
-0.90	0.68
-0.72	-0.49
-0.67	0.36
0.36	0.84
-0.77	0.19
-0.68	-0.71
-0.57	0.14
0.32	-0.45
0.37	-0.41
-0.73	0.71
-0.59	0.72
-0.64	0.13
-0.92	-0.62
-0.91	-0.53
0.39	0.39
0.43	-0.47
0.34	-0.12
-0.52	-0.75
0.36	-0.88
-0.68	0.61
-0.88	-0.40
-0.71	0.51
0.21	-0.29
-0.70	-0.65
0.43	0.32
0.29	-0.76
-0.75	-0.77
0.41	-0.34
-0.82	0.28
-0.54	0.47
-0.83	0.23
-0.83	0.72
-0.84	-0.53
0.36	-0.75
-0.91	-0.50
-0.57	-0.19
0.30	0.36
-0.61	-0.21
-0.72	-0.48
-0.60	-0.23
0.14	0.50
0.20	0.72
0.20	0.59
0.40	0.25
0.06	-0.44
0.43	0.66
0.28	0.87
0.42	0.40
0.34	0.18
-0.54	-0.71
0.31	-0.45
-0.89	0.57
0.26	-0.75
0.28	0.70
-0.60	0.20
-0.63	0.86
-0.52	-0.30
-0.79	-0.81
-0.71	-0.78
-0.84	0.29
0.49	-0.49
-0.62	-0.66
0.17	0.27
-0.54	-0.57
0.38	-0.73
0.27	0.37
0.48	-0.84
-0.80	-0.27
0.25	0.17
0.25	0.82
-0.78	-0.67
0.37	0.23
-0.50	0.43
0.36	0.51
0.25	-0.13
-0.53	-0.39
0.10	-0.49
-0.58	-0.30
-0.82	0.26
0.17	-0.74
0.28	0.49
0.27	0.58
0.14	0.47
0.49	-0.09
0.19	0.75
0.46	-0.62
0.33	0.15
0.22	-0.52
0.31	0.20
0.48	-0.50
-0.83	0.63
0.24	-0.85
0.44	-0.24
-0.64	0.73
-0.61	0.19
0.23	-0.29
-0.78	0.43
-0.56	-0.67
0.23	0.38
0.45	-0.38
-0.70	0.32
0.46	-0.62
-0.52	-0.38
-0.81	0.59
-0.87	0.33
0.24	0.34
-0.73	-0.49
-0.79	-0.54
-0.75	-0.51
0.28	0.56
-0.54	-0.94
-0.69	-0.16
-0.92	-0.62
0.31	-0.11
-0.53	0.31
-0.67	0.14
-0.71	-0.26
0.27	-0.87
0.41	-0.17
0.16	-0.50
0.38	-0.45
-0.81	-0.20
0.09	0.66
0.23	-0.80
-0.64	0.09
-0.86	-0.28
0.19	0.26
0.31	-0.52
-0.66	0.72
-0.56	0.68
0.38	0.26
0.10	-0.41
-0.66	-0.84
0.49	-0.09
-0.92	0.59
-0.76	-0.27
0.37	0.69
-0.71	-0.66
0.09	0.58
0.50	0.08
0.38	0.88
0.49	0.49
0.07	-0.48
-0.75	-0.69
-0.67	-0.59
-0.54	-0.76
0.34	0.14
0.38	0.33
0.09	0.66
0.49	0.92
0.24	-0.43
-0.58	-0.49
-0.63	-0.38
-0.56	-0.57
0.26	-0.64
0.19	-0.76
-0.59	-0.92
-0.60	0.09
0.17	0.27
0.17	-0.75
-0.56	-0.60
0.32	0.69
-0.86	0.38
-0.52	0.67
0.24	0.30
-0.94	0.50
-0.56	-0.07
0.33	0.90
0.31	0.14
0.40	0.36
0.15	-0.55
-0.81	-0.29
0.22	-0.60
0.25	-0.46
0.35	-0.85
-0.79	0.69
-0.56	-0.51
0.37	-0.74
-0.89	-0.71
0.37	0.63
0.23	0.26
0.45	0.06
0.37	0.67
0.43	-0.46
0.28	0.19
-0.50	0.54
0.48	-0.75
0.30	0.26
0.14	0.27
-0.84	-0.41
0.15	0.73
0.45	-0.58
0.17	0.51
-0.84	-0.23
0.36	-0.22
-0.76	0.25
-0.68	-0.74
0.24	0.57
0.47	0.19
0.31	0.85
-0.70	0.66
0.26	-0.85
0.27	-0.50
0.34	-0.55
0.32	0.50
0.43	0.69
0.27	-0.31
-0.64	0.25
-0.62	-0.91
0.21	0.38
-0.61	-0.24
-0.70	0.51
0.40	-0.72
-0.79	-0.21
-0.82	0.80
-0.61	-0.35
0.33	-0.89
0.49	-0.32
-0.79	-0.31
-0.82	0.70
-0.80	-0.31
-0.75	0.81
-0.63	-0.82
0.40	0.52
0.16	-0.32
-0.81	0.46
-0.52	0.36
0.25	-0.39
-0.62	-0.50
-0.70	0.82
0.24	-0.80
-0.54	-0.94
-0.77	-0.77
0.30	-0.66
0.37	-0.20
-0.56	0.69
0.24	-0.54
-0.70	-0.44
-0.61	0.07
0.39	-0.70
0.44	-0.93
-0.77	-0.54
0.35	0.32
0.09	-0.35
-0.59	-0.07
0.47	-0.14
-0.54	-0.30
-0.56	-0.81
0.46	-0.72
0.26	-0.34
0.37	0.29
-0.68	-0.29
-0.80	-0.63
0.46	-0.39
-0.71	0.80
0.22	0.59
0.14	0.42
0.46	0.20
0.26	-0.20
-0.63	0.18
-0.90	-0.36
0.18	0.30
0.43	-0.38
0.21	-0.75
0.36	-0.84
0.28	0.88
-0.50	-0.66
-0.55	-0.63
0.40	0.24
0.14	-0.58
-0.66	0.25
-0.55	0.25
-0.63	0.20
0.50	-0.84
-0.62	-0.84
0.41	0.27
-0.51	-0.44
-0.62	-0.42
-0.93	0.59
-0.65	0.21
0.26	0.78
0.44	0.65
-0.58	0.61
-0.56	-0.32
-0.75	0.52
0.20	-0.55
-0.62	-0.84
-0.77	0.42
0.14	0.71
-0.81	-0.47
0.37	0.41
-0.64	0.78
-0.88	0.39
0.36	-0.34
-0.81	-0.32
-0.69	-0.26
-0.68	-0.58
-0.79	0.57
0.40	-0.14
0.12	0.61
-0.84	0.26
-0.53	-0.92
0.11	-0.58
0.14	0.32
0.23	-0.58
-0.54	0.90
-0.80	0.50
0.37	0.26
0.32	0.77
0.21	-0.54
0.18	0.31
0.14	0.54
0.33	0.82
-0.80	-0.43
0.21	-0.32
-0.86	-0.40
0.14	0.35
-0.64	-0.36
0.36	-0.12
-0.85	-0.60
0.35	0.51
0.29	-0.19
0.18	-0.25
0.19	0.81
-0.67	0.45
0.16	0.47
0.17	-0.28
0.50	-0.93
0.47	-0.16
0.17	-0.71
0.25	-0.21
0.25	-0.20
-0.58	0.63
0.21	0.76
-0.56	-0.23
0.08	0.52
0.43	-0.82
0.50	-0.43
-0.61	-0.20
0.41	0.94
0.14	0.65
0.15	-0.42
0.17	0.25
-0.73	0.46
0.29	-0.47
-0.53	-0.19
0.31	0.22
-0.67	0.61
0.42	0.76
0.44	0.60
0.47	-0.30
0.49	0.72
-0.60	-0.66
-0.61	-0.41
0.20	0.19
-0.60	-0.52
0.33	0.56
0.12	-0.44
0.50	0.93
-0.68	0.46
-0.91	-0.49
0.41	-0.71
-0.68	0.65
-0.70	-0.81
0.30	0.13
-0.74	0.73
0.38	0.34
0.26	-0.37
0.34	0.28
-0.59	-0.14
0.35	0.23
-0.64	-0.35
-0.50	-0.10
0.42	-0.91
0.19	0.82
0.26	0.49
-0.73	0.75
-0.53	0.30
